County Name,Station Name,OIS #,Station Address,Phone Number,Inspects Passenger Cars and Light trucks,Inspects Medium Trucks,Inspects Heavy Trucks,Inspects Motorcycles,"Inspects Light Trailers Less Than 10,000 lbs or less","Inspects Heavy Trailers over 10,000 lbs."
ALLEGHENY,#1 Cochran Clsn Ctr Of S Hills,EJ51,"862 SLEEPY HOLLOW RD , PITTSBURGH PA 15234-2220",412-245-3030,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,#1 Cochran Hyundai Of Monroeville,AE03,"4520 WILLIAM PENN HWY , MONROEVILLE PA 15146-2814",412-374-1111,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,#1 Cochran Kia Of Robinson Tws,DB92,"5200 CAMPBELLS RUN RD , PITTSBURGH PA 15205-9736",412-788-4444,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,#1 Cochran Mazda,DW56,"4515 WILLIAM PENN HWY , MONROEVILLE PA 15146-2813",412-245-3000,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,#1 Cochran Nissan Of Monroeville,KV78,"3355 WILLIAM PENN HWY , PITTSBURGH PA 15235-5242",412-824-9020,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,#1 Cochran Nissan Of West Hill,KV80,"7900 UNIVERSITY BLVD , MOON TOWNSHIP PA 15108-2594",412-262-9020,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,#1 Cochran Of Monroeville,1751,"4520 WILLIAM PENN HGHWY , MONROEVILLE PA 15146",412-349-1797,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,#1 Cochran Of Robinson Twp,2140,"5200 CAMPBELLS RUN RD , PITTSBURGH PA 15205-9736",412-788-4444,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
ALLEGHENY,1st Out Spclty Vhcls & Equip,BF57,"1155 STOOPS FERRY RD , CORAOPOLIS PA 15108-8920",412-507-3000,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
ALLEGHENY,3 Lau Consulting Llc,FG70,"3530 BLVD OF THE ALLIES , PITTSBURGH PA 15213-4312",412-320-9280,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,4snyder Llc,4556,"4695 CAMPBELLS RUN RD , PITTSBURGH PA 15205-1315",412-787-9988,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,8054 Service Llc,CA90,"8054 BENNETT ST , PITTSBURGH PA 15221-1306",412-256-0353,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ALLEGHENY,908 Auto Service Llc,N601,"3433 SAXONBURG RD , NATRONA HEIGHTS PA 15065-2999",724-226-8908,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,A-1 Automotive,157,"537 FREEPORT RD , CREIGHTON PA 15030-1026",724-226-7777,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,A1 Van Service Inc,FH83,"60 54TH ST , PITTSBURGH PA 15201",412-781-6170,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Aamco Transmissions,BK99,"511 RODI ROAD , PITTSBURGH PA 15235",412-856-9500,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Aamco Trans/Total Car Care,EY54,"201 S EUCLID AVE , PITTSBURGH PA 15206",412-661-0100,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Abraham & Isa Autos Inc,CV44,"10 CHARLES ST , PITTSBURGH PA 15210-2173",412-381-9830,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Aces High Cycle Llc,AE92,"406 LEBANON RD , WEST MIFFLIN PA 15122-1024",412-368-3530,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ALLEGHENY,Acs Auto Repair Llc,BI55,"3420 VERSAILLES AVE , MCKEESPORT PA 15132-1932",412-896-5194,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ALLEGHENY,Aem Autmotive Llc,AE93,"5290 STEUBENVILLE PIKE , PITTSBURGH PA 15205-9717",412-788-0808,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
ALLEGHENY,Aim National Lease,BN64,"218 BILMAR DR , PITTSBURGH PA 15205-4601",724-695-2762,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
ALLEGHENY,Airport Hyundai Inc,U54,"5802 UNIVERSITY BLVD , CORAOPOLIS PA 15108-2518",412-269-4100,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,A. Liberoni Inc,KC69,"417 DAVIDSON RD , PLUM PA 15239-1733",412-798-3098,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
ALLEGHENY,Allegheny County Customs,DP29,"650 RODI RD , PITTSBURGH PA 15235",412-242-6252,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Allegheny Ford Tk Sales Inc,0705,"5 S. 6TH STREET , PITTSBURGH PA 15203",412-481-9600,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
ALLEGHENY,Allegheny Motor Sales & Servic,DK04,"196 BUTLER STREET , PITTSBURGH PA 15223",412-781-8989,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
ALLEGHENY,Allison Park Auto Service,N874,"1017 EXECUTIVE DR , GIBSONIA PA 15044",724-443-2800,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,All Time Trucks & Car Serv Inc,8697,"1800 PITTSBURGH ST , CHESWICK PA 15024",724-274-8900,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
ALLEGHENY,A & L Motor Sales,2176,"3780 WILLIAM PENN HWY , MONROEVILLE PA 15146-2126",412-373-6071,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,A & L Motor Sales,CH02,"3780 WILLIAM PENN HWY , MONROEVILLE PA 15146-2126",412-373-6071,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Alqass Ishaq Llc,CW88,"4843 LIBRARY RD , BETHEL PARK PA 15102-2961",412-933-9186,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Als Motor Works & Auto Body,X384,"3556 BETHOVEN ST , PITTSBURGH PA 15213-1018",412-621-1774,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Al'S Service,2742,"60 FOREST GROVE RD , CORAOPOLIS PA 15108",412-859-3012,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
ALLEGHENY,Amedure Automotive Llc,B665,"550 MCNEILLY ROAD , PITTSBURGH PA 15226",412-563-1009,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ALLEGHENY,Amenity Auto Care Llc,DS83,"747 2ND ST , VERONA PA 15147-1336",412-528-1718,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
ALLEGHENY,Amore Mechanical Services Llc,EC48,"1200 JACKS RUN RD , NORTH VERSAILLES PA 15137-2737",412-292-4765,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
ALLEGHENY,Anderson Automotive,EJ15,"1010 MARYLAND AVE , OAKMONT PA 15139-1108",412-826-1700,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ALLEGHENY,Apex Automotive Group,KC32,"90 S. 10TH STREET , PITTSBURGH PA 15203",412-904-3235,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Arlington Auto Center Inc,E072,"1424 BANKSVILLE RD , PITTSBURGH PA 15216",412-563-6000,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
ALLEGHENY,Arrow Automotive Services,BD63,"8047 SALTSBURG RD , PITTSBURGH PA 15239",412-793-8108,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
ALLEGHENY,Ascendance Trucks Leasing Llc,EU49,"350 POPLAR ST , PITTSBURGH PA 15223-2219",717-614-4801,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
ALLEGHENY,A.T.C. Sales And Services Inc,AV43,"4493 PEOPLES ROAD , PITTSBURGH PA 15237",412-931-9010,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
ALLEGHENY,Atc Tire And Auto Care Inc,A337,"101 E CARSON ST , PITTSBURGH PA 15219-1103",412-481-1500,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Audi Pittsburgh,KC48,"60 38TH ST , PITTSBURGH PA 15201-3204",412-253-9500,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Auto Express Transport Inc,EG33,"1021 FOGGYHOLLOW RD , GIBSONIA PA 15044",724-443-5550,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
ALLEGHENY,"Automedics 704, Llc",FK46,"10400 PERRY HWY , WEXFORD PA 15090-9241",724-996-4714,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Automotive Medic,AV80,"5036 2ND AVE , PITTSBURGH PA 15207",412-422-2886,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
ALLEGHENY,Auto Service Mall,D576,"2522 BRANDT SCHOOL RD , WEXFORD PA 15090-7628",724-935-5011,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Auto Shop Motors Llc,C718,"9921 FRANKSTOWN RD , PENN HILLS PA 15235-1646",412-287-8610,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
ALLEGHENY,Autosmith Llc,AI49,"225 EDGEWOOD AVE , PITTSBURGH PA 15218-1596",412-241-2476,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Autos - R - Us,P197,"100 STOTLER RD , PITTSBURGH PA 15235-3552",412-793-8880,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Babylon Automotive Llc,EO92,"2015 SAW MILL RUN BLVD , PITTSBURGH PA 15210-4047",412-901-3447,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Baierl Acura,4260,"11410 PERRY HWY , WEXFORD PA 15090-8750",878-332-7128,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Baierl Chevrolet Inc,A850,"10430 PERRY HIGHWAY , WEXFORD PA 15090",724-935-3711,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Baierl Honda Inc Ii,DG64,"10486 PERRY HWY , WEXFORD PA 15090-9243",878-332-7362,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Baierl Toyota,E355,"19045 PERRY HWY , MARS PA 16046-9401",724-687-6099,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Bakerstown Service Llc,FB80,"1620 MIDDLE ROAD EXT , GIBSONIA PA 15044",878-248-2012,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
ALLEGHENY,Balistreri Auto Service Inc.,9294,"2014 CHERRY ST , LARGE PA 15025-3175",412-384-2637,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,B And C Ehrin Auto Service,T563,"700 MONONGAHELA AVE , GLASSPORT PA 15045-1625",412-673-6000,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
ALLEGHENY,Barati Enterprises,8566,"920 COCHRANS MILL RD , PITTSBURGH PA 15236",412-653-2643,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
ALLEGHENY,Bash Auto Repair Inc,DF49,"2022 WRIGHTS WAY , PITTSBURGH PA 15203-1919",412-586-4040,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Bastone Service,1349,"235 1/2 CARRON ST , PITTSBURGH PA 15206",412-361-3554,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
ALLEGHENY,Baum Blvd Automotive,L857,"4741 BAUM BLVD , PITTSBURGH PA 15213",412-682-1866,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,B C 2 Motors Llc,KA55,"5332 BUTLER ST , PITTSBURGH PA 15201-2634",412-784-0554,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,B & D Auto Body Inc,3375,"95 TERENCE DR , PITTSBURGH PA 15236-4132",412-892-2210,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Beams Auto Service,DE62,"100 FARRAGUT AVE , PITTSBURGH PA 15202-4004",412-761-2127,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
ALLEGHENY,Beans Auto Repair,2093,"1103 THIRD STREET , N VERSAILLES PA 15137",412-829-2808,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Beckman Motor Co Inc,1754,"PENN AVE & SCHOOL WAY , PITTSBURGH PA 15210",412-431-5000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Belback Services Inc.,9429,"1725 LINCOLN HIGHWAY , N VERSAILLES PA 15137",412-823-3393,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
ALLEGHENY,Bellisarios Automotive,T38,"3529 BLVD OF ALLIES , PITTSBURGH PA 15213",412-687-9987,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Belmont Auto Service,L596,"1212 MONTIER ST , WILKINSBURG PA 15221",412-244-9547,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
ALLEGHENY,Berardini-Fox Chapel Svc,EP14,"3419 HARTS RUN RD SIDE 2 , GLENSHAW PA 15116-3053",412-406-7736,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
ALLEGHENY,Bernies Auto Repairs,A418,"3601 BETHOVEN ST , PITTSBURGH PA 15213",412-621-5319,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Bert L Ghelarducci Jr & Sons,7589,"702 MILL ST , BRIDGEVILLE PA 15017",412-221-8881,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Bertolinos Auto Service,K859,"1000 9TH AVE , BRACKENRIDGE PA 15014",724-224-6366,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Best Wholesale Tire Co Inc,N408,"4348 BAKERSTOWN CULMERVILLE RD , GIBSONIA PA 15044-7874",724-443-7520,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
ALLEGHENY,Bestwick Auto Service,9229,"3520 BUTLER ST , PITTSBURGH PA 15201",412-687-5093,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
ALLEGHENY,Bethel Park Automotive Inc,7086,"5450 PROGRESS BLVD , BETHEL PARK PA 15102-2500",412-831-0300,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
ALLEGHENY,Bethel Park Transm & Service,KF49,"3048 INDUSTRIAL BLVD , BETHEL PARK PA 15102",412-833-9430,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
ALLEGHENY,"Beynons Service Center, Inc",3414,"5448 LIBRARY RD , BETHEL PARK PA 15102-3668",412-835-9666,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,"Bg Auto, Truck, & Trailer Llc",FG68,"533B ROCHESTER RD , PITTSBURGH PA 15237-1777",724-691-8014,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
ALLEGHENY,Bibers Garage,3351,"102 SHADY LANE , OAKDALE PA 15071",724-693-9421,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Biber'S Garage Llc,B396,"1250 MCKEES ROAD , OAKDALE PA 15071",724-693-9421,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
ALLEGHENY,Big Dogs Auto Repair,KP75,"5038 BUTTERMILK HOLLOW , WEST MIFFLIN PA 15122",412-999-0191,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
ALLEGHENY,Bill Ballon Automotive,1718,"164 39TH ST , PITTSBURGH PA 15201-3207",412-681-0433,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Biondi Motor Co,6343,"3690 WILLIAM PENN HWY , MONROEVILLE PA 15146",412-856-1200,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Black Dog Custom Cycles Mfgllc,J262,"814 THOMPSON RUN RD , WEST MIFFLIN PA 15122",412-462-0143,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ALLEGHENY,Blaho'S Service,6444,"407 LINDEN ST , MCKEESPORT PA 15132-6504",412-751-9922,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,"Bluexball, Llc",CA47,"5951 BROWNSVILLE RD , PITTSBURGH PA 15236-3507",412-655-7874,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
ALLEGHENY,Bobby Rahal Motorcar Co,T523,"10701 PERRY HWY , WEXFORD PA 15090-9201",724-934-9300,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Bob Hamer'S Auto Service,DY84,"1704 NOBLESTOWN RD , PITTSBURGH PA 15205-3615",412-922-8090,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Bobicks Auto Service,U438,"3414 WHITAKER ST , WEST MIFFLIN PA 15122-1552",412-461-0107,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Bob Mtthws Imp&Dom Auto Rp Llc,B176,"2702 SAW MILL RUN BLVD , PITTSBURGH PA 15227",412-884-4004,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Bobs Autotorium Inc,4281,"1408 RIVER RD , HOMESTEAD PA 15120-2302",412-462-1214,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
ALLEGHENY,Bob Tyke'S Auto Service Llc,0408,"508 GARDEN CITY DR , MONROEVILLE PA 15146-1128",412-373-1360,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Bochek Auto Body Inc,X068,"1009 RUSSELLTON ROAD , CHESWICK PA 15024",724-274-5755,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ALLEGHENY,Boffs Auto Service Llc,A067,"323 WARRENDALE ROAD , WEXFORD PA 15090",724-935-4860,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
ALLEGHENY,Bonidie Automotive Inc,AT52,"66 CAMP HORNE RD , PITTSBURGH PA 15202-1601",412-766-0222,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
ALLEGHENY,Bonneaus Auto,7948,"5428 ENTERPRISE BLVD , BETHEL PARK PA 15102",412-835-0550,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
ALLEGHENY,Bowser Automotive Inc,D584,"1001 CLAIRTON BLVD , PITTSBURGH PA 15236",412-469-2100,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
ALLEGHENY,Bowser Automotive Inc,FI58,"1001 CLAIRTON BLVD , PITTSBURGH PA 15236-4563",412-469-2100,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Bowser Automotive Inc,FI59,"1001 CLAIRTON BLVD , PITTSBURGH PA 15236-4563",412-469-2100,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Bowser Automotive Inc,FI60,"1001 CLAIRTON BLVD , PITTSBURGH PA 15236-4563",412-469-2100,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Bowser Chevrolet Of Monroeville Llc,BO99,"1600 GOLDEN MILE HWY , MONROEVILLE PA 15146-2010",724-327-0900,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
ALLEGHENY,Boyds Automotive Inc,3495,"1046 SAXONBURG  BLVD , GLENSHAW PA 15116",412-486-8650,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
ALLEGHENY,"B & P Locksmith, Inc.",EU11,"414 N STATE ST , CLAIRTON PA 15025-2174",412-233-5309,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
ALLEGHENY,Bradleys Professional Auto Finish Llc,KB30,"7993 SALTSBURG ROAD , PITTSBURGH PA 15239",412-704-7071,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Brady Auto Sales,KG66,"562 RODI ROAD , PITTSBURGH PA 15235",412-244-8000,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,B & R Automotive & Machine,4741,"4859 ALLEGHENY RIVER BLVD , VERONA PA 15147-1709",412-795-7022,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Bridge Auto Service,CQ85,"6021 BUTTERMILK HOLLOW RD , PITTSBURGH PA 15207-2409",412-692-0110,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
ALLEGHENY,Bridgestone Retail Operations Llc,A906,"5920 UNIVERSITY BLVD , CORAOPOLIS PA 15108-2572",412-262-3200,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,"Bridgestone Retail Ops, Llc",5741,"4748 WILLIAM FLYNN HWY , ALLISON PARK PA 15101-2413",412-856-9380,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,"Bridgestone Retail Ops, Llc",7840,"3775 WILLIAM PENN HWY , MONROEVILLE PA 15146-2125",412-856-0500,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,"Bridgestone Retail Ops, Llc",8318,"500 CHAUVET DR , PITTSBURGH PA 15275",412-788-9570,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,"Bridgestone Retail Ops, Llc",B412,"10225 PERRY HWY , WEXFORD PA 15090-9221",724-935-3758,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,"Bridgestone Retail Ops, Llc",D288,"5055 LIBRARY RD , BETHEL PARK PA 15102",412-833-4433,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,"Bridgestone Retail Ops, Llc",E684,"397 MALL CIRCLE DR , MONROEVILLE PA 15146-2205",412-856-9380,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,"Bridgestone Retail Ops, Llc",T001,"520 CLAIRTON BLVD , PITTSBURGH PA 15236-3810",412-653-6435,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Bridgeville Automotive,U843,"2000 PAINTERS RUN RD , PITTSBURGH PA 15241-3016",412-221-9843,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Brighton Service,P536,"4428 OHIO RIVER BLVD , PITTSBURGH PA 15202-3527",412-766-9977,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
ALLEGHENY,Broadway Automotive,EK93,"940 FIRST AVE , CORAOPOLIS PA 15108",--,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Brocious Enterprises Llc,CP12,"4737 WILLIAM PENN HWY , MONROEVILLE PA 15146-1927",412-856-8711,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,B & R Starters Inc,D113,"205 W WARRINGTON AVENUE , PITTSBURGH PA 15210",412-431-1000,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
ALLEGHENY,Bruce Brothers Tire,DW10,"100 HILLSIDE DRV , BETHEL PARK PA 15102",412-835-5511,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
ALLEGHENY,Brunners Garage,6708,"90 S 15TH ST , PITTSBURGH PA 15203-1527",412-381-8414,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Brunos Garage Llc,7799,"518 MELLON ST REAR , PITTSBURGH PA 15206-5401",412-361-1750,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,B&S Euro Llc,CZ10,"4041 LIBRARY RD , PITTSBURGH PA 15234-1845",412-892-9792,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,B T Truck & Auto Service,AC71,"367 RICH HILL RD , CHESWICK PA 15024-2354",412-828-7051,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
ALLEGHENY,Bucky'S Automotive Repair,EM88,"800 MAPLE AVENUE , WILMERDING PA 15148",412-823-3223,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Busch Brothers Tire Serv Inc,N817,"1931 MONONGAHELA AVE , SWISSVALE PA 15218-2435",412-351-5342,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Buzzys Tire & Auto Service Inc,2247,"4756 LEBANON CHURCH RD , DRAVOSBURG PA 15034-1031",412-469-8118,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
ALLEGHENY,Calabro Tire Service Inc,E864,"1476 BOWER HILL RD , PITTSBURGH PA 15241-3117",412-221-4300,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Calfo Automotive Services Llc,EU16,"91 TERENCE DR , PITTSBURGH PA 15236-4152",412-779-9549,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Calfos American Service,1981,"101 GREENFIELD AVE , PITTSBURGH PA 15207",412-521-6796,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Campbells Auto Llc,EY02,"12 RIVER RD , MCKEESPORT PA 15132-3837",412-605-8968,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
ALLEGHENY,Campbells Auto Repair,A231,"6538 CHURCH STREET , LIBRARY PA 15129",412-835-9117,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Carl Hoffield Llc,KM38,"1448 BABCOCK BLVD , PITTSBURGH PA 15209-1631",412-821-5560,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
ALLEGHENY,Carnegie Motors,B408,"1000 WASHINGTON AVE , CARNEGIE PA 15106-3601",412-276-3800,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
ALLEGHENY,Carnegie Motors Automotive,4983,"1473 COLLIER AVE REAR , HEIDELBERG PA 15106-4075",412-276-1766,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Carnegie Motors Automotive Ii,CQ95,"23 CHESTNUT ST , CARNEGIE PA 15106-2074",412-489-6557,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
ALLEGHENY,Carnegie Radiator-S Corp,4611,"409 JANE ST , CARNEGIE PA 15106-2034",412-279-6681,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Car Right Llc,KG87,"5408 UNIVERSITY BLVD , CORAOPOLIS PA 15108-2567",412-264-4270,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
ALLEGHENY,Carroll Automotive,KA94,"3120 BANKSVILLE  ROAD , PITTSBURGH PA 15216",412-478-7108,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,C.A.R. Shop,KM12,"556 W 7TH AVE , WEST HOMESTEAD PA 15120-1053",412-721-2052,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Carters Service Station,5105,"2400 BEDFORD AVE , PITTSBURGH PA 15219",412-682-8515,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Casares Auto Repair Service,6170,"2186 BUTLER LOGAN RD , TARENTUM PA 15084",724-224-3170,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
ALLEGHENY,"Castle Shannon Apa F, Llc",CJ20,"3200 LIBRARY RD , PITTSBURGH PA 15234-2631",412-881-0001,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
ALLEGHENY,Ccj Automotive Ventures Llc,FH39,"7200 MCKNIGHT RD , PITTSBURGH PA 15237-3510",412-364-1112,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
